,1d,1d_prc,prc_volume
6411,7.78,0.37822071,-0.525221265
6412,5.12,0.22040464899999998,-0.088852112
6413,3.67,0.148703404,0.17620255199999998
6414,0.93,0.033916849,-0.252296707
6415,-0.53,-0.018351801,0.226973305
6416,0.55,0.019784173000000002,-0.300052654
6417,1.73,0.06498873,-0.29017388899999996
6418,0.81,0.029411765,0.430928772
6419,1.52,0.056652999999999995,-0.187205137
6420,0.49,0.01758794,0.38659544799999995
6421,0.63,0.022727273,0.325484098
6422,-0.06,-0.002111932,-0.210742049
6423,-9.15,-0.148370358,-0.101665781
6424,-8.84,-0.144067797,0.050017205
6425,-7.8,-0.129310345,-0.17344870399999998
6426,-7.81,-0.129454666,-0.19642441800000002
6427,-7.32,-0.12232620300000001,0.671019166
6428,-6.32,-0.107409925,0.433080686
6429,-4.59,-0.080371213,-0.068728383
6430,-5.09,-0.088352717,-0.639259162
6431,-4.56,-0.079887877,-0.39060383299999996
6432,-5.69,-0.097749528,-0.149318155
6433,-4.76,-0.083100559,-0.207153838
6434,-5.44,-0.093857833,-0.32241912100000003
6435,-5.32,-0.09197787,-0.013224343000000001
6436,-5.52,-0.09510682300000001,-0.34144955299999996
6437,-3.85,-0.06829874,-0.399350429
6438,-2.05,-0.037566428,-0.44280997200000005
6439,9.83,0.230264699,-0.6972083790000001
6440,13.74,0.35430634299999997,-0.589473448
6441,12.11,0.299678297,-0.433017806
6442,8.45,0.191740413,-0.398347071
6443,2.13,0.042270292,-0.48908050799999997
6444,-0.47,-0.008869598000000001,-0.48349531
6445,1.62,0.031827112000000005,-0.153154487
6446,0.7,0.013508298,0.009490901999999999
6447,2.27,0.045174129,-0.049058172000000004
6448,3.83,0.078660916,0.012981696000000001
6449,4.76,0.099664992,-0.114483092
6450,3.81,0.078218025,-0.5167375670000001
6451,0.13,0.00248139,0.5758542529999999
6452,-3.42,-0.061136932000000005,-0.507143434
6453,-3.13,-0.056244385,-0.18203425199999998
6454,-1.95,-0.035799523,0.435046375
6455,-1.33,-0.024698236000000002,0.9593828590000001
6456,-1.08,-0.020149254,0.716315913
6457,0.49,0.009417644000000001,0.307148977
6458,4.81,0.035908921,-0.46017488799999995
6459,4.21,0.031289483,-0.285211178
6460,6.02,0.045351815999999996,-0.130269361
6461,5.84,0.043936202,0.276849344
6462,5.06,0.037845923999999996,0.49779611700000004
6463,6.6,0.049939467,0.33603099200000003
6464,5.29,0.039634375,-0.11012381800000001
6465,3.72,0.027547392999999996,0.373203021
6466,2.66,0.019544453,-0.034833979
6467,2.07,0.015143756000000001,0.34069712
6468,1.81,0.013216502,0.521495124
6469,2.27,0.016631255,0.8941973759999999
6470,3.48,0.025724423,0.653844286
6471,3.87,0.028690043999999998,0.79614282
6472,3.0,0.02209782,0.310049294
6473,1.94,0.014179213999999999,0.093020202
6474,1.65,0.012034133,1.020820138
6475,1.82,0.013290492,0.6897233190000001
6476,1.64,0.011960327,0.8331058140000001
6477,3.28,0.024210216,0.313571506
6478,2.1,0.015366603000000001,0.522069671
6479,2.44,0.017899061,0.8621825670000001
6480,1.28,0.009310445,-0.196499327
6481,-0.3,-0.002157342,0.263309478
6482,-0.61,-0.004376839,-0.271144179
6483,-2.05,-0.053371518,-0.043426387999999996
6484,-1.69,-0.044415243,0.041472879
6485,-1.5,-0.039619651,0.132058141
6486,-1.55,-0.04088631,-0.236000225
6487,-1.43,-0.037840699,-0.164820171
6488,-0.52,-0.014099783000000001,-0.306374837
6489,-0.84,-0.022580645,-0.137129633
6490,-0.04,-0.001098901,-0.301748837
6491,-9.0,-0.171690195,-0.193412088
6492,-8.95,-0.17089937,0.136899578
6493,-7.53,-0.147791953,-0.46279946299999997
6494,-10.6,-0.19622362100000001,0.334806021
6495,-10.58,-0.19592592600000003,0.247937093
6496,-10.07,-0.188259488,0.800969193
6497,-10.79,-0.19904076699999998,0.764646721
6498,-10.81,-0.199336161,0.723667319
6499,-10.44,-0.19383587100000002,0.421552615
6500,-6.35,-0.1275869,0.016691805
6501,-4.19,-0.088006721,-0.074472154
6502,-3.68,-0.078131635,-0.114423889
6503,-1.62,-0.035968028,-0.232668719
6504,-2.43,-0.052998909000000004,-0.449297236
6505,2.25,0.054651445,-0.565540612
6506,6.83,0.186663023,-0.6856103659999999
6507,8.8,0.25418833,-0.659521956
6508,14.59,0.506070066,-0.510143858
6509,16.74,0.627436282,-0.431941268
6510,15.9,0.577761628,-0.483243634
6511,15.36,0.547398432,-0.389242326
6512,15.13,0.534817957,-0.04205989
6513,14.72,0.512891986,-0.20034438899999998
6514,14.23,0.48749571799999997,-0.46334497700000005
6515,12.56,0.40699935200000004,-0.46506154299999997
6516,10.69,0.326611671,-0.582983713
6517,9.37,0.275183554,-0.247270397
6518,3.5,0.087675351,-0.10421655699999999
6519,3.69,0.092876919,-0.38503491
6520,5.29,0.138735903,-0.5139284789999999
6521,2.07,0.050060459,-0.127408361
6522,-0.22,-0.0050412470000000004,-0.298581971
6523,1.11,0.026234933,0.078523265
6524,1.7,0.040747843,-0.241392398
6525,2.4,0.058508045,-0.390903601
6526,4.07,0.10343075,-0.235289113
6527,-0.77,-0.017424757,0.044089616
6528,-0.81,-0.018313362,0.216790385
6529,-0.73,-0.016534541,-0.044208204
6530,0.54,0.012593284,-0.5015878229999999
6531,0.73,0.017100023,-0.167648838
6532,-0.34,-0.0077696530000000005,-0.18146893
6533,-1.56,-0.034682081000000003,0.159549763
6534,-1.44,-0.032099866,0.116153586
6535,0.82,0.019248826,0.576976605
6536,1.35,0.032089375,0.49185975600000004
6537,-0.64,-0.014525647,0.5445300439999999
6538,-0.33,-0.007542856999999999,0.622486798
6539,0.26,0.006024096,0.669857179
6540,-0.36,-0.008222933,0.335480643
6541,-0.35,-0.007996345,0.37010370200000003
6542,12.34,0.153101737,-0.620276084
6543,12.58,0.156545545,-0.27660899699999997
6544,10.15,0.12259934800000001,-0.090835431
6545,10.09,0.121786361,-0.291928411
6546,11.69,0.14387692300000002,-0.27263504899999996
6547,13.15,0.16480762,-0.556314367
6548,19.97,0.273674113,-0.7174824679999999
6549,15.85,0.20560384,-0.710856336
6550,24.84,0.364757709,-0.7139629
6551,23.17,0.33209115699999997,-0.562192487
6552,20.77,0.287792712,-0.548343302
6553,16.58,0.21712938699999998,-0.482308935
6554,15.23,0.195985073,-0.5127762920000001
6555,15.94,0.20701298699999998,-0.243488363
6556,12.57,0.15640164199999998,-0.318040724
6557,13.79,0.174226153,-0.38393510799999997
6558,10.08,0.121650978,-0.632182013
6559,11.9,0.146841066,-0.391522672
6560,15.0,0.192455735,-0.19780677
6561,18.76,0.252898355,-0.541725506
6562,18.14,0.24251336899999998,-0.315832443
6563,18.01,0.240357667,-0.490725165
6564,18.9,0.255267423,-0.618993995
6565,13.83,0.17481987100000002,-0.26821297
6566,12.17,0.150674755,-0.30641871800000003
6567,15.57,0.201240791,-0.402955058
6568,15.15,0.19475511,-0.28163272699999997
6569,12.18,0.150817236,-0.141641456
6570,7.05,0.082081732,-0.499124887
6571,5.31,0.060595685999999996,-0.253076344
6572,4.02,0.045209177,0.056139325
6573,3.05,0.033930359,-0.06949494
6574,3.93,0.044152342000000004,-0.035373258
6575,2.53,0.02798363,-0.271968475
6576,2.1,0.023117568999999998,0.194125782
6577,0.17,0.0018324889999999999,-0.18733581600000002
6578,-2.1,-0.02209596,-0.084380619
6579,27.19,0.1509633,-0.513758577
6580,15.01,0.07805918099999999,-0.279834025
6581,12.3,0.063076923,0.37968202799999995
6582,10.88,0.055391508,0.399186821
6583,13.81,0.071373198,0.632225705
6584,7.76,0.038889446,0.033719465
6585,7.76,0.038889446,0.11775620699999999
6586,6.44,0.032062133,-0.5950071020000001
6587,3.21,0.015728355,2.920013093
6588,3.39,0.016624982,0.33746258700000004
6589,3.3,0.016176471,0.63133633
6590,2.14,0.010430883,0.5986704039999999
6591,3.44,0.016874326000000002,0.66536504
6592,2.47,0.01205878,1.321760372
6593,3.21,0.015728355,0.39381284899999996
6594,8.09,0.040610411,0.17789318399999998
6595,8.09,0.040610411,0.17789318399999998
6596,11.81,0.060412297000000004,0.815316053
6597,5.03,0.024867751,-0.44700591100000003
6598,14.36,0.074427283,-0.385107825
6599,-2.85,-0.013561742,1.040838446
6600,14.75,0.07660348,-0.084501185
6601,22.64,0.12260370400000001,0.011456081000000002
6602,78.19,0.605607621,-0.541461883
6603,90.71,0.77802556,-0.493180414
6604,92.36,0.803549678,-0.487168551
6605,70.07,0.5106026379999999,-0.302403448
6606,74.26,0.5581779920000001,-0.22462674
6607,50.75,0.324177579,-0.50624062
6608,55.74,0.367775139,-0.292428951
6609,43.86,0.26835536,-0.163829074
6610,12.94,0.066577485,0.127437394
6611,31.42,0.17864453,0.262986712
6612,28.48,0.159266301,0.422622951
6613,27.47,0.15275538,0.167671607
6614,22.47,0.121571174,0.159194657
6615,15.08,0.078451774,-0.41545175
6616,-1.38,-0.0066129959999999995,0.320211664
6617,1.85,0.009004624000000001,0.34015667
6618,13.43,0.450973808,-0.091302236
6619,13.89,0.473738063,-0.251089624
6620,16.12,0.595053525,-0.464648544
6621,12.18,0.392523364,-0.36030017799999997
6622,11.92,0.380952381,-0.27716808800000003
6623,8.98,0.262342974,-0.375835012
6624,8.91,0.259766764,-0.21886729
6625,7.49,0.20968645,-0.160095616
6626,8.54,0.246322469,-0.392573103
6627,9.18,0.269761975,0.10420725900000001
6628,9.11,0.267155425,0.048093125
6629,7.94,0.22512049899999997,-0.144229535
6630,3.77,0.095588235,-0.297146342
6631,1.92,0.046500362999999996,-0.6827142979999999
6632,-1.03,-0.023282097999999998,-0.421025641
6633,-0.28,-0.006438261999999999,-0.382006778
6634,-1.49,-0.033333333,0.046608304
6635,-0.39,-0.008944954,0.068538792
6636,-0.93,-0.021069325,0.221679104
6637,-1.3,-0.02920692,0.519864958
6638,-1.16,-0.026143791,-0.125581791
6639,-2.31,-0.050746924000000006,0.262690858
6640,-1.86,-0.041269137000000004,0.30916394
6641,-4.27,-0.08993260300000001,0.43608034700000003
6642,-3.97,-0.084145825,0.324997931
6643,-2.54,-0.055519125999999995,0.031101886000000002
6644,-2.84,-0.061672095999999996,0.239069367
6645,3.23,0.033118015,-0.503937489
6646,2.95,0.030160515,-0.6896529459999999
6647,13.76,0.15816092,-0.653434115
6648,12.65,0.143570537,-0.661031591
6649,12.34,0.139561185,-0.36822914
6650,16.11,0.19031305399999998,-0.643888459
6651,21.06,0.264240903,-0.700949965
6652,23.42,0.302818723,-0.671073765
6653,36.78,0.574867146,-0.7027629879999999
6654,20.88,0.261392088,-0.8250920140000001
6655,27.95,0.383875841,-0.7522262670000001
6656,21.02,0.263606722,-0.665100771
6657,20.31,0.252454941,-0.632429343
6658,14.75,0.171491687,-0.488210428
6659,13.1,0.14944102199999998,-0.313986077
6660,11.09,0.1236757,-0.461524576
6661,12.8,0.145520691,-0.378673108
6662,12.31,0.139174675,-0.5345049470000001
6663,14.35,0.166068742,-0.130153265
6664,13.23,0.151148178,-0.267536425
6665,11.34,0.12681726699999998,-0.119285016
6666,17.99,0.217349281,-0.601615479
6667,14.89,0.173401654,-0.35938161
6668,4.04,0.041770058,-0.333088215
6669,10.41,0.11521859400000001,-0.6032513420000001
6670,5.67,0.059627720999999995,-0.144024201
6671,10.93,0.121674274,-0.5501617010000001
6672,2.83,0.028898193,-0.44045651
6673,-4.43,-0.042114269,-0.281902621
6674,-4.66,-0.044204136,-0.48321644799999997
6675,-2.12,-0.020606532,-0.28010176600000003
6676,-1.88,-0.018316446,-0.058768295
6677,-1.56,-0.015246286000000001,-0.263615139
6678,-0.98,-0.009632396,-0.29942772300000003
6679,-1.93,-0.01879443,0.103777097
6680,-2.28,-0.022127328999999998,0.403776045
6681,-1.22,-0.01196313,-0.365334359
6682,-0.27,-0.002672474,-0.287533542
6683,-0.74,-0.00729064,0.141235308
6684,9.76,0.140654273,-0.414960668
6685,6.79,0.093836374,-0.275897579
6686,4.43,0.059288009,-0.25705556399999996
6687,5.19,0.070173067,-0.102069529
6688,9.02,0.12861828,-0.329806062
6689,8.08,0.11369072699999999,-0.35912148899999996
6690,5.66,0.07701728099999999,-0.3269366
6691,5.72,0.07789731700000001,0.056487626
6692,10.28,0.149266734,-0.567354782
6693,8.64,0.122535811,0.357155771
6694,9.09,0.12974593199999998,-0.133512526
6695,8.69,0.12333238699999999,0.14738844199999998
6696,6.21,0.08513847,-0.50878232
6697,6.85,0.09474412199999999,-0.46543746399999997
6698,6.19,0.08484100900000001,-0.26163986699999997
6699,4.15,0.055333333,0.025330212999999997
6700,3.8,0.050431320999999994,0.085820196
6701,4.12,0.054911369,0.21495756800000002
6702,3.23,0.042544784,-0.41589838100000004
6703,3.15,0.041447368,-0.182729312
6704,2.85,0.037352556,-0.216589927
6705,2.3,0.029928432,-0.29611396
6706,0.76,0.009695114,-0.135288192
6707,2.19,0.028456341,-0.047423839
6708,-0.54,-0.006776258,-0.185601763
6709,1.44,0.018530434,0.41662755799999995
6710,0.89,0.011372348999999999,0.576463347
6711,-0.03,-0.000378884,0.547315783
6712,0.45,0.005717916,-0.105994558
6713,0.93,0.011889542,0.489809715
6714,1.09,0.013963618,0.436785305
6715,-0.64,-0.008021055,0.11885424800000001
6716,0.11,0.0013917,0.219689345
6717,-0.83,-0.010377594,0.20676470600000002
6718,-0.17,-0.002143217,-0.003819334
6719,7.99,0.21664859,-0.248710662
6720,6.31,0.163641079,-0.6820146109999999
6721,6.35,0.164849429,-0.569700419
6722,6.81,0.178928008,-0.66005128
6723,10.36,0.30020284,-0.062543239
6724,10.62,0.310072993,-0.24726701
6725,10.05,0.288627226,-0.0020796670000000003
6726,7.76,0.20910805699999999,-0.228189146
6727,7.97,0.21598916,-0.09645208599999999
6728,8.95,0.249164811,-0.7064700270000001
6729,8.81,0.24431503100000002,-0.32964841300000003
6730,8.21,0.22394980899999997,-0.14034513699999998
6731,9.44,0.26644086899999997,0.538935714
6732,10.39,0.301334107,-0.303817756
6733,6.44,0.167577413,-0.296543956
6734,4.0,0.09787129900000001,-0.653587909
6735,2.57,0.060756501,-0.072131783
6736,0.48,0.010813246,-0.427220524
6737,0.15,0.0033542040000000004,-0.252814288
6738,0.08,0.001786113,-0.030264431
6739,-0.41,-0.00905477,-0.16060777199999998
6740,0.46,0.010358026999999999,-0.606446251
6741,1.06,0.024195388999999998,-0.573258727
6742,0.66,0.014928749,-0.42296350899999996
6743,2.91,0.06935176400000001,-0.552704624
6744,5.82,0.149039693,-0.529248921
6745,14.8,0.49218490200000004,-0.480026548
6746,14.78,0.49119308700000003,-0.49953310100000003
6747,15.42,0.5235993210000001,-0.655223236
6748,14.96,0.5001671679999999,-0.35901524700000004
6749,9.12,0.255104895,-0.018558251
6750,6.74,0.176763703,-0.7173949829999999
6751,-0.32,-0.007081213,-0.23841993600000003
6752,-0.27,-0.005981391,-0.160116948
6753,-17.1,-0.19106145300000002,-0.419918526
6754,-19.94,-0.215941087,0.255557733
6755,-17.58,-0.19537675,0.066067736
6756,-20.09,-0.217212672,0.052806009
6757,-21.56,-0.22945934399999998,0.8278239609999999
6758,-17.94,-0.19858313,0.744644107
6759,-18.39,-0.202555348,0.041560432
6760,-13.02,-0.15242332,-0.6731890709999999
6761,-11.98,-0.141976772,-0.190638759
6762,-12.42,-0.146427729,1.1063536040000002
6763,-11.45,-0.136553369,-0.032154493
6764,-12.81,-0.150334468,-0.471643795
6765,-15.03,-0.171908956,0.151156166
6766,-16.34,-0.18413342300000002,-0.165414457
6767,-19.58,-0.21287236399999998,0.17806434699999998
6768,-20.82,-0.22334263,0.279554985
6769,-25.86,-0.26317932,0.309438038
6770,-29.18,-0.287261272,-0.615590693
6771,-6.13,-0.07805934,-0.586953359
6772,-0.97,-0.013220662,-0.518156623
6773,-0.48,-0.006586169,-0.249040683
6774,-1.02,-0.013892672,-0.39364920600000003
6775,-0.77,-0.010523438999999999,-0.292734153
6776,0.61,0.008497005,-0.294458514
6777,-2.39,-0.031956144,-0.37419183799999994
6778,-5.02,-0.064841126,-0.133826398
6779,-9.35,-0.114373089,0.399089208
6780,-9.52,-0.11621093699999999,-0.21671527100000001
6781,-7.34,-0.09204916,-0.220052165
6782,-8.39,-0.10384948599999999,-0.193983827
6783,-8.37,-0.10362758400000001,-0.380116086
6784,-8.03,-0.09983836900000001,0.14923904699999999
6785,-3.62,-0.047619048,-0.050993335
6786,-2.75,-0.03659348,0.36815006899999997
6787,-2.07,-0.027796427999999998,0.821144945
6788,-0.83,-0.011334153000000001,0.487968154
6789,17.36,0.331614136,-0.297589554
6790,12.9,0.22707269800000002,-0.084237077
6791,13.02,0.22967013600000002,-0.08935035
6792,17.49,0.334929146,-0.5392129520000001
6793,18.64,0.36498923,-0.193401107
6794,14.59,0.26469521,-0.22254388600000002
6795,14.06,0.252650494,-0.270199588
6796,14.35,0.259212428,-0.378749622
6797,10.24,0.17218765800000002,-0.549486561
6798,9.74,0.162414541,-0.553208679
6799,9.74,0.162414541,-0.670254814
6800,2.94,0.044031750999999994,-0.419433834
6801,7.58,0.122002253,-0.247152696
6802,6.22,0.097968184,-0.404770015
6803,6.72,0.106683601,-0.16933910000000002
6804,10.98,0.18695726199999999,-0.464641917
6805,10.25,0.172384797,-0.497917858
6806,12.63,0.221268395,-0.306244894
6807,9.73,0.16222074,-0.14703138
6808,7.72,0.12453621599999999,0.1706574
6809,5.78,0.090411387,-0.168599749
6810,6.54,0.103530157,-6.23e-05
6811,6.68,0.105981279,0.049365266
6812,7.37,0.11822265,-0.535189885
6813,6.33,0.099873777,-0.095124615
6814,7.46,0.119839357,-0.293192543
6815,1.3,0.01900307,-0.147632834
6816,0.12,0.001724386,-0.374551984
6817,0.94,0.013668751000000002,-0.19117880899999998
6818,0.27,0.0038882490000000003,0.28540188899999996
6819,1.39,0.020345433,0.057791733
6820,2.26,0.033506301,0.22297923
6821,1.77,0.026052399,0.098093406
6822,3.4,0.051274318,0.210516023
6823,1.42,0.020793673999999998,0.42429442799999995
6824,1.71,0.025147059,-0.032908843
6825,-36.53,-0.146901516,-0.44473843700000004
6826,-33.21,-0.135357652,-0.651836373
6827,-30.22,-0.124690543,-0.434806743
6828,-30.97,-0.127390893,-0.481057102
6829,-30.9,-0.127139566,-0.22242964199999998
6830,-26.64,-0.11156713300000001,-0.112907389
6831,-27.09,-0.113238306,-0.43567689600000004
6832,-25.67,-0.107943316,-0.35132137799999996
6833,-23.02,-0.097890798,-0.592876712
6834,-27.43,-0.11449680699999999,-0.483930918
6835,-26.6,-0.11141827900000001,0.142839327
6836,-24.49,-0.10349490800000001,-0.409874423
6837,-21.34,-0.09139969199999999,-0.289730009
6838,-15.67,-0.068785391,-0.37957571700000003
6839,-4.56,-0.021042916000000002,-0.73839273
6840,-0.68,-0.003195188,-0.607131118
6841,3.19,0.01526681,-0.657901941
6842,5.44,0.026318336,-0.136724761
6843,4.68,0.022558566000000002,-0.279680335
6844,6.26,0.030406062,-0.67292088
6845,7.65,0.037410142,0.309095238
6846,8.38,0.041126816000000004,-0.45094867200000005
6847,6.12,0.029705854,-0.497881279
6848,2.43,0.01158743,-0.5643609860000001
6849,-7.83,-0.035595762999999996,-0.147036922
6850,-4.32,-0.019957498,-0.665681625
6851,-11.52,-0.051506750999999996,-0.699502651
6852,5.06,0.024435001,-0.6884696020000001
6853,-9.41,-0.042473482,-0.43200413200000004
6854,26.45,0.142441704,-0.716441465
6855,26.29,0.141458165,-0.6510187239999999
6856,17.67,0.090862344,-0.36037691899999996
6857,27.33,0.147881608,-0.45176986700000005
6858,32.9,0.183552778,-0.43884466200000005
6859,37.97,0.218005397,-0.608501851
6860,27.57,0.149374221,-0.116045016
6861,13.0,0.06528070700000001,-0.27358964199999997
6862,7.57,0.037004447999999995,-0.526629359
6863,2.93,0.014005067,-0.39024065700000005
6864,15.17,0.077016805,-0.393469388
6865,16.06,0.081905345,-0.655004079
6866,13.15,0.066083723,-0.158653405
6867,11.9,0.059428685999999994,-0.143582555
6868,14.71,0.07450742,-0.28585530600000003
6869,0.87,0.004117953,0.09985997199999999
6870,-12.55,-0.17545086,-0.557632857
6871,-11.02,-0.157428571,-0.438833724
6872,-12.39,-0.173602354,-0.06568764099999999
6873,-15.66,-0.20980707399999998,-0.026298738999999998
6874,-12.6,-0.176026823,0.075025662
6875,-10.95,-0.156585157,0.183948633
6876,-16.22,-0.215691489,-0.26062635100000003
6877,-16.4,-0.21756434100000002,0.645933402
6878,-18.87,-0.24238921,0.21980235899999997
6879,-21.59,-0.267965744,0.006966437
6880,-18.47,-0.238476436,-0.188393636
6881,-18.17,-0.23551523,-0.22157274899999999
6882,-18.74,-0.24112197600000002,0.35668569299999997
6883,-22.97,-0.280292862,0.295783552
6884,-27.18,-0.31545961,-0.11042789300000001
6885,-10.1,-0.146207296,0.262159159
6886,-8.15,-0.12140622699999999,-0.067118083
6887,-4.72,-0.074097331,0.073992116
6888,0.83,0.014273431000000001,-0.450266559
6889,-1.22,-0.020265781,-0.21107253
6890,-4.97,-0.077716966,0.804385398
6891,-6.5,-0.09926695199999999,0.03370913
6892,-5.35,-0.083164931,0.296234625
6893,-4.7,-0.073806533,0.834712033
6894,-3.22,-0.051768489,0.074680926
6895,-2.16,-0.035328754,-0.42601222899999996
6896,-3.0,-0.048402710999999994,0.151209165
6897,-4.52,-0.071181102,-0.026411887999999998
6898,-3.78,-0.060229446,0.27034039600000004
6899,-2.44,-0.039726473,0.08078076599999999
6900,-1.99,-0.032639003,0.28960057
6901,-2.65,-0.04299854,0.454613916
6902,-2.81,-0.045476614000000005,0.356356241
6903,24.23,0.618269967,0.20861337
6904,12.8,0.25286448,-0.41261455
6905,14.19,0.288238879,-0.206794518
6906,20.92,0.492235294,0.185892616
6907,20.48,0.476944574,0.26029320899999997
6908,13.81,0.278371296,0.35977204
6909,6.29,0.110099772,-0.199882289
6910,0.67,0.010677291,-0.214715207
6911,-0.16,-0.002516515,-0.191732498
6912,10.7,0.20295902899999999,-0.327956313
6913,13.81,0.278371296,-0.698200248
6914,15.82,0.332352941,-0.163152319
6915,16.73,0.35832084,0.191856735
6916,16.92,0.36387096799999996,0.040029652
6917,18.8,0.42133572399999997,0.29491102399999997
6918,16.91,0.363577725,0.342903745
6919,12.64,0.24891689600000003,-0.257976644
6920,11.26,0.215874233,0.869414775
6921,9.88,0.184534927,0.772665521
6922,8.06,0.145592486,0.854391456
6923,8.76,0.160263447,1.3314251529999999
6924,9.26,0.170974889,0.935862678
6925,10.4,0.196152395,1.124664405
6926,8.37,0.152043597,0.8346040379999999
6927,7.66,0.137374462,0.586482721
6928,3.91,0.065703243,-0.270932901
6929,1.97,0.032058584,-0.47158671799999996
6930,10.48,0.25253012,0.0010414019999999999
6931,11.91,0.297229848,-0.258920368
6932,11.65,0.288866848,-0.307539607
6933,11.66,0.289186508,-0.163246339
6934,12.23,0.307672956,-0.47320937399999996
6935,11.97,0.299175206,0.334504175
6936,10.6,0.256162397,-0.491339335
6937,10.89,0.26502798699999996,-0.210281832
6938,10.88,0.264720195,-0.742707353
6939,10.88,0.264720195,0.009140602
6940,11.12,0.272148801,0.615996208
6941,11.33,0.27872078699999997,0.027696945
6942,11.24,0.275895925,-0.321234404
6943,11.42,0.281558185,-0.406508443
6944,10.78,0.261650485,-0.18679812399999998
6945,11.03,0.269352869,0.120591651
6946,11.06,0.27028348,0.34627352899999997
6947,10.84,0.26349052,0.160122505
6948,11.01,0.26873321899999997,0.350718436
6949,10.99,0.268114174,0.427245325
6950,11.73,0.291428571,0.752508568
6951,11.93,0.297877653,-0.040198949
6952,12.94,0.331454918,-0.11579147599999999
6953,13.26,0.34245867799999996,-0.672547865
6954,22.46,0.760840108,-0.694642623
6955,19.62,0.6063040789999999,-0.641676068
6956,20.58,0.655414013,-0.482982509
6957,18.47,0.551178753,-0.5101470379999999
6958,18.38,0.54702381,-0.441631271
6959,19.58,0.604320988,-0.353948582
6960,17.29,0.498414529,0.055048484
6961,18.81,0.567078686,-0.49505603600000003
6962,19.05,0.578499848,-0.333009
6963,20.11,0.631000941,-0.248906514
6964,19.02,0.5770631070000001,-0.144631597
6965,12.8,0.326697295,-0.321144298
6966,12.52,0.317283325,-0.274995392
6967,10.78,0.261650485,0.271620042
6968,0.55,0.010694147,0.299077861
6969,24.39,0.326462321,-0.816040104
6970,24.86,0.334859914,-0.81671986
6971,23.31,0.307560364,-0.6041361160000001
6972,24.23,0.32362762100000003,-0.6980135820000001
6973,19.28,0.241543473,-0.725096535
6974,24.06,0.320628998,-0.810051973
6975,21.01,0.269048534,-0.592116393
6976,22.18,0.28835153399999996,-0.582919978
6977,24.62,0.330558539,-0.563224308
6978,28.24,0.398532317,-0.760155162
6979,18.91,0.23581494,-0.731418881
6980,20.25,0.256816741,-0.71205767
6981,17.72,0.21774391699999998,-0.654405268
6982,16.82,0.204423918,-0.5379156429999999
6983,9.82,0.109991039,-0.638561819
6984,10.31,0.11611668,-0.657031268
6985,16.66,0.20208636600000002,-0.53029398
6986,16.53,0.200193775,-0.740192252
6987,17.75,0.218192993,-0.341507039
6988,12.59,0.145532308,-0.606979842
6989,9.64,0.10775765699999999,-0.654894105
6990,15.15,0.180464562,-0.76278334
6991,15.56,0.18625808,-0.834755995
6992,20.18,0.25570197699999997,-0.739765343
6993,6.71,0.072626908,-0.639744593
6994,5.93,0.063647097,-0.527515964
6995,6.73,0.072859153,-0.590023162
6996,-3.84,-0.037303283,-0.704913703
6997,-11.14,-0.10105225,-0.711570068
6998,-17.0,-0.146425495,-0.714912995
6999,1.97,0.020282096,-0.546071303
7000,3.6,0.037696335,-0.46773113200000005
7001,2.3,0.023760331000000003,-0.26151178
7002,0.38,0.0038492709999999996,-0.34169911799999997
7003,3.03,0.031539502000000004,-0.34265783200000005
7004,7.62,0.083296895,-0.333288035
7005,8.1,0.089010989,-0.415785659
7006,2.28,0.023548853999999998,-0.068488288
7007,2.55,0.026411186,0.066424099
7008,1.26,0.012878168,-0.252770466
7009,-0.42,-0.004220257,-0.44079291299999995
7010,-3.55,-0.034583536,-0.5844941539999999
7011,-3.26,-0.031848378,-0.317304696
7012,-9.89,-0.09074227,-0.526698474
7013,-7.46,-0.070007508,-0.437166906
7014,-5.67,-0.054118545,-0.34896293100000003
7015,-3.57,-0.034771598,-0.16607113199999998
7016,-3.01,-0.029478014,-0.336229412
7017,-5.65,-0.053937947,-0.39495442399999997
7018,-7.82,-0.073138795,-0.224860038
7019,-5.31,-0.050857198,-0.136641163
7020,0.72,0.0073185609999999995,-0.415558721
7021,6.96,0.063847353,-0.44071531399999997
7022,5.61,0.050833635,0.035740392
7023,5.17,0.04666065,0.326174972
7024,5.5,0.049787273,0.653600482
7025,8.3,0.077087397,-0.052378882
7026,10.18,0.09622837699999999,0.047887400999999996
7027,7.72,0.071316397,-0.406271696
7028,0.8,0.006946253,-0.433913069
7029,2.84,0.025103862999999997,0.591649601
7030,4.54,0.040743067,0.654946767
7031,5.52,0.049977365,0.364312174
7032,3.57,0.031761566,0.23672267100000002
7033,0.68,0.00589817,0.032744993
7034,0.64,0.005549293,0.70266511
7035,0.55,0.004765205,0.411724364
7036,0.57,0.004939341,0.288068168
7037,-1.6,-0.013608914,0.6830637070000001
7038,-5.39,-0.044413315999999994,0.161388483
7039,-7.21,-0.058532229000000005,0.152976755
7040,48.04,0.678052223,0.311984068
7041,40.1,0.508947836,0.039495527
7042,35.4,0.424002875,0.625794333
7043,37.04,0.452535125,0.307637516
7044,32.31,0.37318087299999997,0.46233216200000005
7045,25.75,0.276465536,0.266545505
7046,20.86,0.21279200199999998,-0.06981390400000001
7047,21.18,0.216763893,0.213378386
7048,18.07,0.179230311,-0.19524695
7049,15.89,0.154271845,-0.20775159199999998
7050,18.22,0.180987385,0.34064242200000006
