,company,date,30d,7d,prc_30d,prc_7d,std_30d,std_7d,open_price,high,low,close,volume,neg,neu,pos,compound
73,DD,2020-04-28,8.18,2.1499999999999986,0.1974891356832448,0.051907291163689,3.092431432342953,1.1482813244148846,44.49,46.46,44.49,45.88,9603400.0,0.1775,0.75,0.0725,0.0
74,DD,2020-04-30,12.64,6.470000000000006,0.27550130775937226,0.14102005231037498,3.7949293863811286,2.5168770331504104,46.55,47.55,46.01,46.48,6973100.0,0.0,0.645,0.355,0.5106
75,DD,2020-05-05,9.56,1.2299999999999969,0.21459034792368128,0.02760942760942753,3.821825977352917,1.6755297669692408,45.45,46.63,43.88999999999999,44.18,7990800.0,0.1718333333333333,0.62775,0.2004166666666667,0.07335000000000001
76,DD,2020-05-06,9.22,-1.6700000000000017,0.208550101786926,-0.03777425921737168,3.829740818494392,1.4016311925752785,44.29,45.06,43.35,43.54,5608300.0,0.2,0.8,0.0,-0.3612
77,DD,2020-05-08,6.710000000000001,-2.9399999999999977,0.15411116214974738,-0.06752411575562696,3.6585569624674483,1.1167676571247922,44.77,46.51,44.52,46.39,4776600.0,0.0,0.769,0.231,0.2023
78,DD,2020-05-11,8.509999999999998,2.18,0.18344470791118767,0.04699288639793058,3.784958144800908,1.0887745404811782,45.55,46.09,44.5,45.67,4656800.0,0.0,0.889,0.111,0.25
79,DD,2020-05-12,8.509999999999998,2.18,0.18344470791118767,0.04699288639793058,3.784958144800908,1.0887745404811782,45.95,47.02,45.13,45.16,3936700.0,0.185,0.664,0.151,-0.1163
80,DD,2020-05-18,7.009999999999998,-0.7400000000000021,0.15602047629646112,-0.016470064544847587,2.7837247229805846,0.8464455091735091,46.61,48.02,46.54,47.55,11274300.0,0.0,0.825,0.175,0.1779
81,DD,2020-05-21,7.959999999999994,3.8299999999999983,0.16853694685581186,0.08109252593690447,2.6571193268054625,1.7677726098115667,48.28,49.3,47.76,48.31,6392300.0,0.0,0.763,0.237,0.4215
82,DD,2020-05-26,4.810000000000001,0.5800000000000054,0.0999376688136298,0.012050696031581246,1.7090520610468314,0.4899795914117268,49.77,50.54,49.66,49.79,5998400.0,0.0,0.7140000000000001,0.28600000000000003,0.25
83,DD,2020-06-01,5.910000000000004,0.6700000000000017,0.11712247324613564,0.013277843836702372,2.3275500446878303,0.6931750620634487,50.07,50.82,49.78,50.61,5492800.0,0.14800000000000002,0.852,0.0,-0.3818
84,DD,2020-06-04,8.159999999999998,3.479999999999997,0.15581439755585252,0.06645025778117238,2.6814519876187903,1.2424652912657148,53.86,54.75,53.79,54.68,3941900.0,0.0,0.8140000000000001,0.18600000000000005,0.1531
85,DD,2020-06-08,9.450000000000003,5.230000000000004,0.1692335243553009,0.09366045845272213,3.4834318755472955,2.067866049820444,56.31,56.94,55.52,56.73,7314600.0,0.0,0.804,0.196,0.29600000000000004
86,DD,2020-06-11,9.96,1.3400000000000034,0.17904008628437895,0.02408772245191449,3.9915842421155,0.9695514426785201,50.84,51.89000000000001,48.87,49.71,8205800.0,0.16666666666666666,0.5339999999999999,0.2993333333333333,0.1757666666666667
87,DD,2020-06-12,8.230000000000004,-1.2899999999999991,0.15414871698820012,-0.02416182805768869,3.960750289672761,1.2715463027353735,51.89,51.96,49.52,50.73,5707700.0,0.0,0.625,0.375,0.4939
88,DD,2020-06-18,5.290000000000006,-0.5499999999999972,0.10011355034065113,-0.010408781226343623,2.9076287180286218,1.5044866234034795,52.01,53.01,51.74,52.3,4795300.0,0.182,0.818,0.0,-0.25
89,DD,2020-06-19,5.25,2.769999999999996,0.10003810975609756,0.05278201219512188,2.7856559456650505,1.284223500797272,53.89,54.53,52.04,52.32,9136800.0,0.0,0.638,0.36200000000000004,0.5267
90,DD,2020-07-01,1.5799999999999983,-0.4299999999999997,0.030273998850354443,-0.008239126269400264,1.8016351039039649,0.7661070421292303,52.83,53.54,51.79,52.04,4538000.0,0.0,0.889,0.111,0.128
91,DD,2020-07-02,2.230000000000004,1.5800000000000054,0.0422028766086299,0.02990158970476921,1.7582661298989368,0.8152177623187565,52.72,53.93,52.62,53.43,5073300.0,0.0,0.75,0.25,0.4588
92,DD,2020-07-03,-0.3299999999999983,-0.7599999999999979,-0.006341275941583365,-0.014604150653343544,1.6996630682151523,0.6926182209558163,54.43,54.64,53.35,54.31,4077200.0,0.0,0.37,0.63,0.5267
93,DD,2020-07-10,-3.660000000000004,-1.4600000000000009,-0.07042524533384653,-0.02809313065229942,1.2516954216467482,0.9659321922371168,50.72,52.11,50.54,51.96,3777800.0,0.16,0.72,0.12,-0.128
94,DD,2020-07-14,0.25,-2.3500000000000014,0.00481139337952271,-0.0452270977675135,0.8588330175574201,1.414096884941057,52.13,53.52,51.7,53.36,2989700.0,0.0,0.825,0.175,0.1779
95,DD,2020-07-15,0.5300000000000011,-1.0799999999999983,0.010145482388973988,-0.020673813169984654,0.8363610086811231,0.958712678543472,54.43,54.9,53.53,54.56,3390100.0,0.0,0.515,0.485,0.5719
96,DD,2020-07-20,1.9099999999999968,1.9899999999999949,0.03522035773557065,0.03669555596533275,1.1207773383260666,0.9809077428586226,53.78,54.12,52.83,52.86,2858100.0,0.21600000000000005,0.784,0.0,-0.29600000000000004
97,DD,2020-07-23,0.9500000000000028,-0.9200000000000016,0.017710663683818097,-0.017151379567486982,1.1061776745256826,0.7098450535152018,54.01,55.17,53.75,55.05,4279100.0,0.1845,0.7085,0.107,-0.008950000000000014
98,DD,2020-07-27,3.119999999999997,1.3999999999999986,0.057500921489126375,0.0258016955399926,1.2319769093871673,0.8090735442467505,54.31,55.46,53.74,55.05,2696300.0,0.0,0.826,0.174,0.2732
99,DD,2020-07-30,1.5399999999999991,-0.4100000000000037,0.02866182765680252,-0.0076307463242137295,1.181817002996414,0.5853460514943273,53.55,54.43,52.15999999999999,53.76,6584500.0,0.14216666666666666,0.7171666666666665,0.1406666666666667,0.014200000000000029
100,DD,2020-08-12,5.43,4.510000000000005,0.0941564071440957,0.07820357204785859,1.2198508886237651,1.6709637937430015,59.0,59.5,58.32,58.35,5355100.0,0.0,0.769,0.231,0.2023
101,DD,2020-08-13,5.059999999999995,2.5700000000000003,0.08830715532286205,0.04485165794066318,1.3593543157853123,1.3925803387955755,57.75,58.47,57.48,58.02,4071700.0,0.268,0.732,0.0,-0.29600000000000004
102,DD,2020-08-24,0.8800000000000026,-2.3200000000000003,0.015959376133478458,-0.0420747188973522,1.7963507982786084,0.8905223186422673,55.74,56.99,55.06,56.89,5856000.0,0.168,0.672,0.16,-0.0258
103,DD,2020-08-25,0.09000000000000341,-2.3200000000000003,0.0016322089227421724,-0.0420747188973522,1.8152914076634763,0.8905223186422673,57.23,57.67,56.04,56.2,2958600.0,0.0,0.632,0.368,0.5423
104,DD,2020-08-26,1.840000000000004,-0.10999999999999943,0.032343118298470794,-0.0019335559852346528,1.7888404065203811,0.7448288393986903,56.04,57.18,55.72,56.91,2525600.0,0.0,0.745,0.255,0.34
105,DIS,2020-08-21,9.149999999999991,-3.190000000000012,0.0716130547076778,-0.024966737105736964,6.5952152405561435,1.278495209220595,127.72,128.31,127.23,127.44,6064700.0,0.132,0.795,0.073,-0.2263
106,DIS,2020-08-24,9.829999999999998,-1.9300000000000068,0.07713433772755805,-0.01514438166980545,6.545314718323692,0.8030130758586691,128.15,130.88,127.93000000000002,130.69,7613600.0,0.05620000000000002,0.6087999999999999,0.335,0.36766
107,DIS,2020-08-25,11.129999999999995,-1.9300000000000068,0.08733521657250468,-0.015144381669805453,6.517119479938162,0.8030130758586691,130.83,131.09,129.31,129.79,5494400.0,0.03125,0.7202500000000001,0.2485,0.261175
108,DIS,2020-08-26,14.379999999999995,1.7700000000000102,0.11003137194888664,0.013543499885224656,6.478936567648972,1.2975631005850918,130.0,132.6,129.52,132.18000000000004,8447800.0,0.0,0.7390000000000001,0.2610000000000001,0.3139333333333333
109,DIS,2020-08-27,13.47999999999999,2.019999999999996,0.10386008167039054,0.01556360274289234,6.4006277424824125,1.4069363880431822,133.0,136.36,132.81999999999996,133.73,13667600.0,0.1595,0.7221249999999999,0.11825,-0.0692375
110,DIS,2020-08-28,16.0,4.060000000000001,0.12104705704342562,0.030715690724769262,6.227047499639823,1.9187834687634784,134.5,136.79999999999998,133.58,135.54,11020100.0,0.19883333333333333,0.6666666666666666,0.13449999999999998,-0.03991666666666665
111,DIS,2020-08-31,18.599999999999994,4.849999999999994,0.1372288623284639,0.035782794746938136,5.192614535499984,2.313661600148127,135.25,135.54,131.25,131.87,11617500.0,0.0535,0.6983333333333334,0.2481666666666667,0.3261
112,DIS,2020-09-01,19.19,4.849999999999994,0.14158182086468935,0.035782794746938136,4.604971541142988,2.313661600148127,131.92,133.61,130.89,133.55,8344100.0,0.16666666666666666,0.6633333333333333,0.17,-0.0904
113,DIS,2020-09-02,15.52000000000001,2.0800000000000125,0.11769166603473125,0.015773109880943447,4.5347506362900845,2.151945631283465,133.63,135.92,133.26,135.39,8187800.0,0.0466,0.5351999999999999,0.4182,0.4828400000000001
114,DIS,2020-09-03,17.200000000000017,1.3700000000000043,0.12879071508798215,0.010258330213403251,4.528415359813593,1.4609004072831195,135.24,137.24,132.02,133.24,12053700.0,0.0308,0.6872,0.28200000000000003,0.35334000000000004
115,DOV,2020-02-24,2.299999999999997,-0.4699999999999989,0.019527933435218168,-0.003990490745457623,1.892773723512944,1.1474428090323263,113.94,114.99,112.61,113.35,820400.0,0.0,0.777,0.223,0.3182
116,DOV,2020-02-25,3.960000000000008,-0.4699999999999989,0.033622007131940974,-0.003990490745457623,1.9385389687425256,1.1474428090323263,113.84,113.84,108.42,108.53,1234700.0,0.139,0.53,0.331,0.4404
117,DOV,2020-02-26,-0.4699999999999989,-4.900000000000006,-0.004146449051610048,-0.043228936921041065,1.9880008471882136,2.008325172874156,109.62,110.23,106.75,106.79,1468400.0,0.08,0.721,0.19899999999999998,0.13695
118,DOV,2020-03-10,-16.039999999999992,-5.849999999999994,-0.15955436188202518,-0.05819158460161141,6.450534408252295,3.294308728701669,95.96,99.61,93.27,99.58,1166300.0,0.0,0.851,0.149,0.1027
119,DOV,2020-03-11,-23.709999999999994,-11.86,-0.25533060521214723,-0.12771914710316604,7.532267359762755,6.286085427354611,96.38,98.29,93.86,94.65000000000002,1460000.0,0.049666666666666665,0.7143333333333333,0.23600000000000002,0.13620000000000002
120,DOV,2020-03-12,-16.989999999999995,-10.07000000000001,-0.17061658967664184,-0.10112472384012862,7.721226031439012,6.254114645575348,88.03,90.42,83.58,84.77,2255200.0,0.0,0.746,0.254,0.1779
121,DOV,2020-03-13,-22.68,-10.129999999999997,-0.2396196513470681,-0.10702588483888004,8.25431846570832,4.7790114040458205,90.05,90.14,84.02,89.89,1438500.0,0.133,0.693,0.17400000000000002,0.04956666666666667
122,DOV,2020-03-17,-28.36,-2.969999999999999,-0.3154967182111469,-0.03304038268995438,9.618456916277808,5.507517589622389,77.04,81.58,73.18,80.36,1866500.0,0.0,0.609,0.391,0.47155
123,DOV,2020-03-18,-43.02,-24.349999999999994,-0.5718463378971155,-0.3236740661969958,11.463551897438386,9.380857103697931,74.85,76.35,66.72,69.2,1710000.0,0.0,0.635,0.365,0.5574
124,DOV,2020-03-24,-47.85,-9.730000000000004,-0.7305343511450381,-0.14854961832061075,14.967445515623494,5.785199218695931,68.89,74.12,68.18,74.03,1849300.0,0.0,0.84,0.16,0.2263
125,DOV,2020-03-25,-48.6,-15.61,-0.7505791505791505,-0.24108108108108106,15.936499137574248,6.240959060913634,74.72,84.03,74.14,79.83,2582400.0,0.0,0.7290000000000001,0.271,0.3818
